year,state,county,gdp_chained_million$
2001,Mississippi,Harrison,7842.25
2001,Mississippi,Hinds,12266.94
2001,Mississippi,Holmes,265.05
2001,Mississippi,Humphreys,249.06
2001,Mississippi,Issaquena,39.31
2001,Mississippi,Itawamba,409.39
2001,Mississippi,Jackson,5103.34
2001,Mississippi,Jasper,351.69
2001,Mississippi,Jefferson,144.28
2001,Mississippi,Jefferson Davis,212.09
2001,Mississippi,Jones,2100.06
2001,Mississippi,Kemper,143.22
2001,Mississippi,Lafayette,1225.11
2001,Mississippi,Lamar,1046.38
2001,Mississippi,Lauderdale,2712.58
2001,Mississippi,Lawrence,293.91
2001,Mississippi,Leake,436.9
2001,Mississippi,Lee,3887.39
2001,Mississippi,Leflore,1093.98
2001,Mississippi,Lincoln,937.36
2001,Mississippi,Lowndes,2124.23
2001,Mississippi,Madison,2606.74
2001,Mississippi,Marion,518.53
2001,Mississippi,Marshall,480.32
2001,Mississippi,Monroe,963.89
2001,Mississippi,Montgomery,195.36
2001,Colorado,Mesa,4323.15
2001,Colorado,Mineral,45.94
2001,Colorado,Moffat,1052.21
2001,Colorado,Montezuma,1177.3
2001,Colorado,Montrose,1132.79
2001,Colorado,Morgan,1296.81
2001,Colorado,Otero,588.23
2001,Colorado,Ouray,151.78
2001,Colorado,Park,273.01
2001,Colorado,Phillips,214.72
2001,Colorado,Pitkin,1955.78
2001,Colorado,Prowers,540.02
2001,Colorado,Pueblo,4427.94
2001,Colorado,Rio Blanco,530.5
2001,Colorado,Rio Grande,350.53
2001,Colorado,Routt,2045.25
2001,Colorado,Saguache,127.61
2001,Colorado,San Juan,43.79
2001,Colorado,San Miguel,634.1
2001,Colorado,Sedgwick,103.54
2001,Colorado,Summit,1983.61
2001,Colorado,Teller,663.84
2001,Colorado,Washington,163.91
2001,Colorado,Weld,7476.74
2001,Colorado,Yuma,652.98
2001,Connecticut,Fairfield,77238.52
2001,Connecticut,Hartford,62115.34
2001,Connecticut,Litchfield,7689.45
2001,Connecticut,Middlesex,8592.52
2001,Connecticut,New Haven,41767.94
2001,Connecticut,New London,14631.12
2001,Connecticut,Tolland,4351.49
2001,Connecticut,Windham,3978.01
2001,Delaware,Kent,5999.12
2001,Delaware,New Castle,44377.89
2001,Delaware,Sussex,8434.14
2001,District of Columbia,District of Columbia,88505.79
2001,Florida,Alachua,9275.9
2001,Florida,Baker,448.12
2001,Florida,Bay,5685.4
2001,Florida,Bradford,586.28
2001,Florida,Brevard,14954.23
2001,Florida,Broward,68105.32
2001,Florida,Calhoun,246.84
2001,Florida,Charlotte,3350.92
2001,Florida,Citrus,3392.62
2001,Florida,Clay,2880.68
2001,Florida,Collier,11896.5
2001,Florida,Columbia,1646.31
2001,Florida,DeSoto,735.93
2001,Florida,Dixie,222.14
2001,Florida,Duval,44405.55
2001,Florida,Escambia,11617.45
2001,Florida,Flagler,1333.46
2001,Florida,Franklin,319.47
2001,Florida,Gadsden,1043.01
2001,Florida,Gilchrist,245.91
2001,Florida,Glades,219.24
2001,Florida,Gulf,311.11
2001,Florida,Hamilton,367.97
2001,Florida,Hardee,734.6
2001,Florida,Hendry,1329.31
2001,Florida,Hernando,2503.3
2001,Florida,Highlands,1879.81
2001,Florida,Hillsborough,53939.18
2001,Florida,Holmes,309.15
2001,Florida,Indian River,3850.24
2001,Florida,Jackson,1023.11
2001,Florida,Jefferson,229.21
2001,Florida,Lafayette,168.88
2001,Florida,Lake,5423.28
2001,Florida,Lee,16913.1
2001,Florida,Leon,11991.44
2001,Florida,Levy,698.07
2001,Florida,Liberty,157.78
2001,Florida,Madison,400.59
2001,Florida,Manatee,9154.1
2001,Florida,Marion,6489.33
2001,Florida,Martin,5412.08
2001,Florida,Miami-Dade,105951.0
2001,Florida,Monroe,3477.95
2001,Florida,Nassau,1654.24
2001,Florida,Okaloosa,7424.62
2001,Florida,Okeechobee,798.04
2001,Florida,Orange,58205.26
2001,Florida,Osceola,5187.34
2001,Florida,Palm Beach,53507.26
2001,Florida,Pasco,6623.0
2001,Florida,Pinellas,37186.77
2001,Florida,Polk,17141.9
2001,Florida,Putnam,2098.98
2001,Florida,St. Johns,3949.49
2001,Florida,St. Lucie,5134.52
2001,Florida,Santa Rosa,2381.26
2001,Florida,Sarasota,12148.81
2001,Florida,Seminole,13020.54
2001,Florida,Sumter,926.2
2001,Florida,Suwannee,920.66
2001,Florida,Taylor,619.16
2001,Florida,Union,305.42
2001,Florida,Volusia,11724.73
2001,Florida,Wakulla,551.43
2001,Florida,Walton,1278.26
2001,Florida,Washington,448.65
2001,Georgia,Appling,982.63
2001,Georgia,Atkinson,158.96
2001,Georgia,Bacon,281.53
2001,Georgia,Baker,101.68
2001,Georgia,Baldwin,1355.46
2001,Georgia,Banks,291.42
2001,Georgia,Barrow,1068.07
2001,Georgia,Bartow,3628.99
2001,Georgia,Ben Hill,650.95
2001,Georgia,Berrien,352.34
2001,Georgia,Bibb,8229.39
2001,Georgia,Bleckley,318.07
2001,Georgia,Brantley,200.63
2001,Georgia,Brooks,278.43
2001,Georgia,Bryan,446.83
2001,Georgia,Bulloch,1557.7
2001,Georgia,Burke,1250.11
2001,Georgia,Butts,445.54
2001,Georgia,Calhoun,161.46
2001,Georgia,Camden,1447.22
2001,Georgia,Candler,216.65
2001,Georgia,Carroll,2804.06
2001,Georgia,Catoosa,1201.91
2001,Georgia,Charlton,167.48
2001,Georgia,Chatham,11213.61
2001,Georgia,Chattahoochee,1167.75
2001,Georgia,Chattooga,554.31
2001,Georgia,Cherokee,3227.16
2001,Georgia,Clarke,5369.68
2001,Georgia,Clay,84.4
2001,Georgia,Clayton,10694.78
2001,Georgia,Clinch,179.24
2001,Georgia,Cobb,34948.44
2001,Georgia,Coffee,1301.5
2001,Georgia,Colquitt,1058.82
2001,Georgia,Columbia,1834.53
2001,Georgia,Cook,388.4
2001,Georgia,Coweta,2419.2
2001,Georgia,Crawford,148.52
2001,Georgia,Crisp,649.59
2001,Georgia,Dade,267.11
2001,Georgia,Dawson,430.49
2001,Georgia,Decatur,1011.11
2001,Georgia,DeKalb,35288.99
2001,Georgia,Dodge,431.69
2001,Georgia,Dooly,338.83
2001,Georgia,Dougherty,4541.28
2001,Georgia,Douglas,2606.75
2001,Georgia,Early,520.42
2001,Georgia,Echols,53.17
2001,Georgia,Effingham,728.99
2001,Georgia,Elbert,593.19
2001,Georgia,Emanuel,538.62
2001,Georgia,Evans,394.75
2001,Georgia,Fannin,433.58
2001,Georgia,Fayette,2878.15
2001,Georgia,Floyd,4157.81
2001,Georgia,Forsyth,3776.73
2001,Georgia,Franklin,630.86
2001,Georgia,Fulton,106239.0
2001,Georgia,Gilmer,673.28
2001,Georgia,Glascock,67.24
2001,Georgia,Glynn,2993.64
2001,Georgia,Gordon,1602.33
2001,Georgia,Grady,509.21
2001,Georgia,Greene,408.35
2001,Georgia,Gwinnett,30757.08
2001,Georgia,Habersham,1231.61
2001,Georgia,Hall,6235.66
2001,Georgia,Hancock,126.28
2001,Georgia,Haralson,533.03
2001,Georgia,Harris,394.4
2001,Georgia,Hart,629.46
2001,Georgia,Heard,664.3
2001,Georgia,Henry,3234.44
2001,Georgia,Houston,4549.03
2001,Georgia,Irwin,212.84
2001,Georgia,Jackson,1456.78
2001,Georgia,Jasper,236.62
2001,Georgia,Jeff Davis,349.3
2001,Georgia,Jefferson,516.12
2001,Georgia,Jenkins,190.3
2001,Georgia,Johnson,160.64
2001,Georgia,Jones,296.02
2001,Georgia,Lamar,290.59
2001,Georgia,Lanier,114.76
2001,Georgia,Laurens,1508.89
2001,Georgia,Lee,364.87
2001,Georgia,Liberty,2312.25
2001,Georgia,Lincoln,126.56
2001,Georgia,Long,94.69
2001,Georgia,Lowndes,3562.28
2001,Georgia,Lumpkin,543.78
2001,Georgia,McDuffie,569.16
2001,Georgia,McIntosh,181.2
2001,Georgia,Macon,430.17
2001,Georgia,Madison,389.79
2001,Georgia,Marion,192.69
2001,Georgia,Meriwether,464.33
2001,Georgia,Miller,163.16
2001,Georgia,Mitchell,812.06
2001,Georgia,Monroe,1228.05
2001,Georgia,Montgomery,156.56
2001,Georgia,Morgan,473.9
2001,Georgia,Murray,843.2
2001,Georgia,Muscogee,8108.74
2001,Georgia,Newton,1626.97
2001,Georgia,Oconee,607.83
2001,Georgia,Oglethorpe,213.15
2001,Georgia,Paulding,1151.1
2001,Georgia,Peach,717.8
2001,Georgia,Pickens,620.07
2001,Georgia,Pierce,314.93
2001,Georgia,Pike,190.68
2001,Georgia,Polk,898.4
2001,Georgia,Pulaski,253.17
2001,Georgia,Putnam,815.82
2001,Georgia,Quitman,44.21
2001,Georgia,Rabun,454.58
2001,Georgia,Randolph,196.92
2001,Georgia,Richmond,9712.4
2001,Georgia,Rockdale,3002.66
2001,Georgia,Schley,113.62
2001,Georgia,Screven,305.17
2001,Georgia,Seminole,240.54
2001,Georgia,Spalding,1751.56
2001,Georgia,Stephens,838.88
2001,Georgia,Stewart,98.91
2001,Georgia,Sumter,1071.98
2001,Georgia,Talbot,111.33
2001,Georgia,Taliaferro,30.06
2001,Georgia,Tattnall,488.55
2001,Georgia,Taylor,197.09
2001,Georgia,Telfair,262.87
2001,Georgia,Terrell,247.6
2001,Georgia,Thomas,1776.43
2001,Georgia,Tift,1474.98
2001,Georgia,Toombs,714.35
2001,Georgia,Towns,230.94
2001,Georgia,Treutlen,93.13
2001,Georgia,Troup,2583.79
2001,Georgia,Turner,221.49
2001,Georgia,Twiggs,354.22
2001,Georgia,Union,453.25
2001,Georgia,Upson,635.36
2001,Georgia,Walker,1170.52
2001,Georgia,Walton,1418.97
2001,Georgia,Ware,1162.19
2001,Georgia,Warren,143.24
2001,Georgia,Washington,750.07
2001,Georgia,Wayne,746.15
2001,Georgia,Webster,50.66
2001,Georgia,Wheeler,97.73
2001,Georgia,White,503.94
2001,Georgia,Whitfield,4839.38
2001,Georgia,Wilcox,157.26
2001,Georgia,Wilkes,297.3
2001,Georgia,Wilkinson,691.44
2001,Georgia,Worth,337.6
2001,Hawaii,Hawaii,5187.53
2001,Hawaii,Honolulu,43024.7
2001,Hawaii,Kauai,2492.5
2001,Idaho,Ada,14308.78
2001,Idaho,Adams,76.25
2001,Idaho,Bannock,2197.69
2001,Idaho,Bear Lake,123.53
2001,Idaho,Benewah,245.37
2001,Idaho,Bingham,1056.86
2001,Idaho,Blaine,1195.61
2001,Idaho,Boise,120.15
2001,Idaho,Bonner,978.69
2001,Idaho,Bonneville,2874.67
2001,Idaho,Boundary,236.68
2001,Idaho,Butte,915.34
2001,Idaho,Camas,34.43
2001,Idaho,Canyon,3489.66
2001,Idaho,Caribou,851.49
2001,Idaho,Cassia,879.34
2001,Idaho,Clark,53.92
2001,Idaho,Clearwater,279.1
2001,Idaho,Custer,203.57
2001,Idaho,Elmore,887.53
2001,Idaho,Franklin,217.7
2001,Idaho,Fremont,225.0
2001,Idaho,Gem,233.46
2001,Idaho,Gooding,651.7
2001,Idaho,Idaho,343.04
2001,Idaho,Jefferson,373.82
2001,Idaho,Jerome,761.78
2001,Idaho,Kootenai,3453.37
2001,Idaho,Latah,989.71
2001,Idaho,Lemhi,179.01
2001,Idaho,Lewis,95.38
2001,Idaho,Lincoln,135.75
2001,Idaho,Madison,666.38
2001,Idaho,Minidoka,609.67
2001,Idaho,Nez Perce,1608.82
2001,Idaho,Oneida,82.08
2001,South Dakota,Edmunds,135.08
2001,South Dakota,Fall River,213.05
2001,South Dakota,Faulk,74.73
2001,South Dakota,Grant,442.05
2001,South Dakota,Gregory,144.13
2001,South Dakota,Haakon,101.04
2001,South Dakota,Hamlin,134.55
2001,South Dakota,Hand,135.6
2001,South Dakota,Hanson,75.0
2001,South Dakota,Harding,54.45
2001,South Dakota,Hughes,845.78
2001,South Dakota,Hutchinson,269.46
2001,South Dakota,Hyde,53.08
2001,South Dakota,Jackson,54.3
2001,South Dakota,Jerauld,92.26
2001,South Dakota,Jones,47.41
2001,South Dakota,Kingsbury,216.48
2001,South Dakota,Lake,356.88
2001,South Dakota,Lawrence,694.03
2001,South Dakota,Lincoln,601.65
2001,South Dakota,Lyman,126.3
2001,South Dakota,McCook,159.29
2001,South Dakota,McPherson,84.35
2001,South Dakota,Marshall,139.0
2001,South Dakota,Meade,517.38
2001,South Dakota,Mellette,34.31
2001,South Dakota,Miner,81.82
2001,South Dakota,Minnehaha,8022.2
2001,South Dakota,Moody,219.9
2001,South Dakota,Oglala Lakota,252.34
2001,South Dakota,Pennington,3778.61
2001,South Dakota,Perkins,128.9
2001,South Dakota,Potter,116.23
2001,South Dakota,Roberts,241.92
2001,South Dakota,Sanborn,83.33
2001,South Dakota,Spink,264.66
2001,South Dakota,Stanley,89.88
2001,South Dakota,Sully,87.18
2001,South Dakota,Todd,167.15
2001,South Dakota,Tripp,211.78
2001,South Dakota,Turner,223.45
2001,South Dakota,Union,1417.18
2001,South Dakota,Walworth,203.59
2001,South Dakota,Yankton,787.03
2001,South Dakota,Ziebach,49.92
2001,Tennessee,Anderson,3675.6
2001,Tennessee,Bedford,1099.22
2001,Tennessee,Benton,319.19
2001,Tennessee,Bledsoe,202.66
2001,Tennessee,Blount,3322.2
2001,Tennessee,Bradley,3024.64
2001,Tennessee,Campbell,781.48
2001,Tennessee,Cannon,165.94
2001,Tennessee,Carroll,584.77
2001,Tennessee,Carter,860.32
2001,Tennessee,Cheatham,623.35
2001,Tennessee,Chester,275.69
2001,Tennessee,Claiborne,652.95
2001,Tennessee,Clay,141.89
2001,Tennessee,Cocke,634.54
2001,Tennessee,Coffee,1716.34
2001,Tennessee,Crockett,325.77
2001,Tennessee,Cumberland,1244.86
2001,Tennessee,Davidson,42083.19
2001,Tennessee,Decatur,275.62
2001,Tennessee,DeKalb,383.18
2001,Tennessee,Dickson,1030.47
2001,Tennessee,Dyer,1263.13
2001,Tennessee,Fayette,574.21
2001,Tennessee,Fentress,304.82
2001,Tennessee,Franklin,839.64
2001,Tennessee,Gibson,1247.03
2001,Tennessee,Giles,787.83
2001,Tennessee,Grainger,268.65
2001,Tennessee,Greene,1941.71
2001,Tennessee,Grundy,182.48
2001,Tennessee,Hamblen,2303.0
2001,Tennessee,Hamilton,16793.61
2001,Tennessee,Hancock,74.33
2001,Tennessee,Hardeman,536.01
2001,Tennessee,Hardin,661.71
2001,Tennessee,Hawkins,1102.56
2001,Tennessee,Haywood,626.54
2001,Tennessee,Henderson,682.77
2001,Tennessee,Henry,870.26
2001,Tennessee,Hickman,292.32
2001,Tennessee,Houston,107.23
2001,Tennessee,Humphreys,716.12
2001,Tennessee,Jackson,154.36
2001,Tennessee,Jefferson,1115.86
2001,Tennessee,Johnson,283.93
2001,Tennessee,Knox,17045.99
2001,Tennessee,Lake,110.04
2001,Tennessee,Lauderdale,542.72
2001,Tennessee,Lawrence,933.42
2001,Tennessee,Lewis,173.94
2001,Tennessee,Lincoln,687.58
2001,Tennessee,Loudon,964.72
2001,Tennessee,McMinn,1357.31
2001,Tennessee,McNairy,719.01
2001,Tennessee,Macon,342.06
2001,Tennessee,Madison,4508.2
2001,Tennessee,Marion,493.11
2001,Tennessee,Marshall,856.23
2001,Tennessee,Maury,2756.86
2001,Tennessee,Meigs,143.04
2001,Tennessee,Monroe,862.61
2001,Tennessee,Montgomery,3092.7
2001,Tennessee,Moore,141.56
2001,Tennessee,Morgan,240.46
2001,Tennessee,Obion,1281.95
2001,Tennessee,Overton,340.92
2001,Tennessee,Perry,165.74
2001,Tennessee,Pickett,80.1
2001,Tennessee,Polk,278.42
2001,Tennessee,Putnam,2244.77
2001,Tennessee,Rhea,884.77
2001,Tennessee,Roane,1715.59
2001,Tennessee,Robertson,1224.74
2001,Tennessee,Rutherford,6677.04
2001,Tennessee,Scott,419.86
2001,Tennessee,Sequatchie,207.87
2001,Tennessee,Sevier,2523.7
2001,Tennessee,Shelby,54448.22
2001,Tennessee,Smith,431.04
2001,Tennessee,Stewart,526.53
2001,Tennessee,Sullivan,6481.56
2001,Tennessee,Sumner,3389.53
2001,Tennessee,Tipton,894.28
2001,Tennessee,Trousdale,134.28
2001,Tennessee,Unicoi,415.28
2001,Tennessee,Union,216.82
2001,Tennessee,Van Buren,79.52
2001,Tennessee,Warren,966.05
2001,Tennessee,Washington,3898.78
2001,Tennessee,Wayne,242.59
2001,Tennessee,Weakley,922.39
2001,Tennessee,White,500.63
2001,Tennessee,Williamson,6485.63
2001,Tennessee,Wilson,2166.18
2001,Texas,Anderson,1528.94
2001,Texas,Andrews,2021.26
2001,Texas,Angelina,2491.5
2001,Texas,Aransas,491.27
2001,Texas,Archer,239.55
2001,Texas,Armstrong,49.98
2001,Texas,Atascosa,974.22
2001,Texas,Austin,879.32
2001,Texas,Bailey,330.94
2001,Texas,Bandera,217.96
2001,Texas,Bastrop,1120.91
2001,Texas,Baylor,103.73
2001,Texas,Bee,932.9
2001,Texas,Bell,9905.8
2001,Texas,Bexar,58701.0
2001,Texas,Blanco,189.71
2001,Texas,Borden,258.49
2001,Texas,Bosque,372.8
2001,Texas,Bowie,2914.82
2001,Texas,Brazoria,10459.08
2001,Texas,Brazos,5375.08
2001,Texas,Brewster,321.18
2001,Texas,Briscoe,53.37
2001,Texas,Brooks,935.36
2001,Texas,Brown,1077.32
2001,Texas,Burleson,661.52
2001,Texas,Burnet,821.1
2001,Texas,Caldwell,474.65
2001,Texas,Calhoun,1866.94
2001,Texas,Callahan,199.74
2001,Texas,Cameron,7365.66
2001,Texas,Camp,307.29
2001,Texas,Carson,842.82
2001,Texas,Cass,834.83
2001,Texas,Castro,404.79
2001,Texas,Chambers,1421.25
2001,Texas,Cherokee,1324.83
2001,Texas,Childress,166.3
2001,Texas,Clay,242.19
2001,Texas,Cochran,332.06
2001,Texas,Coke,153.07
2001,Texas,Coleman,195.78
2001,Texas,Collin,18006.86
2001,Texas,Collingsworth,107.74
2001,Texas,Colorado,747.72
2001,Texas,Comal,2523.3
2001,Texas,Comanche,323.83
2001,Texas,Concho,138.42
2001,Texas,Cooke,1144.25
2001,Texas,Coryell,872.0
2001,Texas,Cottle,102.58
2001,Texas,Crane,1296.52
2001,Texas,Crockett,1366.78
2001,Texas,Crosby,144.52
2001,Texas,Culberson,79.71
2001,Texas,Dallam,436.79
2001,Texas,Dallas,168979.0
2001,Texas,Dawson,626.42
2001,Texas,Deaf Smith,1004.89
2001,Texas,Delta,85.68
2001,Texas,Denton,11376.42
2001,Texas,DeWitt,581.93
2001,Texas,Dickens,93.69
2001,Texas,Dimmit,224.41
2001,Texas,Donley,115.98
2001,Texas,Duval,897.88
2001,Texas,Eastland,533.47
2001,Texas,Ector,5614.44
2001,Texas,Edwards,255.32
2001,Texas,Ellis,3296.14
2001,Texas,El Paso,20024.21
2001,Texas,Erath,995.87
2001,Texas,Falls,321.19
2001,Texas,Fannin,725.14
2001,Texas,Fayette,1758.64
2001,Texas,Fisher,139.34
2001,Texas,Floyd,258.3
2001,Texas,Foard,55.11
2001,Texas,Fort Bend,11777.67
2001,Texas,Franklin,294.72
2001,Texas,Freestone,2569.45
2001,Texas,Frio,334.98
2001,Texas,Gaines,2562.37
2001,Texas,Galveston,13332.58
2001,Texas,Garza,380.76
2001,Texas,Gillespie,529.49
2001,Texas,Glasscock,409.2
2001,Texas,Goliad,762.18
2001,Texas,Gonzales,587.34
2001,Texas,Gray,982.21
2001,Texas,Grayson,3065.88
2001,Texas,Gregg,5837.23
2001,Texas,Grimes,1177.5
2001,Texas,Guadalupe,2287.22
2001,Texas,Hale,1343.32
2001,Texas,Hall,83.33
2001,Texas,Hamilton,188.99
2001,Texas,Hansford,685.68
2001,Texas,Hardeman,231.08
2001,Texas,Hardin,1035.36
2001,Texas,Harris,249176.0
2001,Texas,Harrison,2405.53
2001,Texas,Hartley,376.09
2001,Texas,Haskell,182.03
2001,Texas,Hays,2821.82
2001,Texas,Hemphill,879.42
2001,Texas,Henderson,1674.26
2001,Texas,Hidalgo,14171.61
2001,Texas,Hill,553.29
2001,Texas,Hockley,2183.72
2001,Texas,Hood,889.94
2001,Texas,Hopkins,985.0
2001,Iowa,O'Brien,504.13
2001,Iowa,Osceola,278.71
2001,Iowa,Page,470.54
2001,Iowa,Palo Alto,323.74
2001,Iowa,Plymouth,923.31
2001,Iowa,Pocahontas,266.5
2001,Iowa,Polk,24858.2
2001,Iowa,Pottawattamie,3046.54
2001,Iowa,Poweshiek,761.14
2001,Iowa,Ringgold,106.36
2001,Iowa,Sac,332.07
2001,Iowa,Scott,6942.18
2001,Iowa,Shelby,366.81
2001,Iowa,Sioux,1329.31
2001,Iowa,Story,3232.86
2001,Iowa,Tama,451.38
2001,Iowa,Taylor,146.42
2001,Iowa,Union,412.78
2001,Iowa,Van Buren,152.44
2001,Iowa,Wapello,1399.72
2001,Iowa,Warren,692.78
2001,Iowa,Washington,561.92
2001,Iowa,Wayne,134.77
2001,Iowa,Webster,2079.36
2001,Iowa,Winnebago,334.64
2001,Iowa,Winneshiek,747.32
2001,Iowa,Woodbury,4601.17
2001,Iowa,Worth,160.84
2001,Iowa,Wright,511.65
2001,Kansas,Allen,421.4
2001,Kansas,Anderson,170.23
2001,Kansas,Atchison,581.39
2001,Kansas,Barber,157.5
2001,Kansas,Barton,898.61
2001,Kansas,Bourbon,505.23
2001,Kansas,Brown,330.64
2001,Kansas,Butler,1535.39
2001,Kansas,Chase,82.33
2001,Kansas,Chautauqua,67.6
2001,Kansas,Cherokee,476.97
2001,Kansas,Cheyenne,98.7
2001,Kansas,Clark,82.46
2001,Kansas,Clay,194.98
2001,Kansas,Cloud,282.35
2001,Kansas,Coffey,596.02
2001,Kansas,Comanche,70.34
2001,Kansas,Cowley,1122.03
2001,Kansas,Crawford,1158.56
2001,Kansas,Decatur,144.86
2001,Kansas,Dickinson,511.45
2001,Kansas,Doniphan,214.37
2001,Kansas,Douglas,3689.06
2001,Kansas,Edwards,134.91
2001,Kansas,Elk,60.52
2001,Kansas,Ellis,1016.95
2001,Kansas,Ellsworth,191.99
2001,Kansas,Finney,1560.75
2001,Kansas,Ford,1223.21
2001,Kansas,Franklin,618.34
2001,Kansas,Geary,1610.4
2001,Kansas,Gove,172.59
2001,Kansas,Graham,107.45
2001,Kansas,Grant,494.05
2001,Kansas,Gray,299.54
2001,Kansas,Greeley,110.51
2001,Kansas,Greenwood,153.45
2001,Kansas,Hamilton,189.58
2001,Kansas,Harper,158.67
2001,Kansas,Harvey,910.15
2001,Kansas,Haskell,356.48
2001,Kansas,Hodgeman,56.56
2001,Kansas,Jackson,302.11
2001,Kansas,Jefferson,287.5
2001,Kansas,Jewell,95.98
2001,Kansas,Johnson,26734.81
2001,Kansas,Kearny,254.79
2001,Kansas,Kingman,184.6
2001,Kansas,Kiowa,106.73
2001,Kansas,Labette,618.4
2001,Kansas,Lane,83.54
2001,Kansas,Leavenworth,1895.84
2001,Kansas,Lincoln,71.52
2001,Kansas,Linn,393.65
2001,Kansas,Logan,114.1
2001,Kansas,Lyon,1244.85
2001,Kansas,McPherson,1389.69
2001,Kansas,Marion,254.48
2001,Kansas,Marshall,319.42
2001,Kansas,Meade,137.23
2001,Kansas,Miami,583.49
2001,Kansas,Mitchell,253.3
2001,Kansas,Montgomery,1260.68
2001,Kansas,Morris,130.82
2001,Kansas,Morton,181.54
2001,Kansas,Nemaha,317.5
2001,Kansas,Neosho,475.48
2001,Kansas,Ness,115.5
2001,Kansas,Norton,200.99
2001,Kansas,Osage,218.16
2001,Kansas,Osborne,128.13
2001,Kansas,Ottawa,106.92
2001,Kansas,Pawnee,259.44
2001,Kansas,Phillips,300.16
2001,Kansas,Pottawatomie,1185.33
2001,Kansas,Pratt,323.09
2001,Kansas,Rawlins,118.76
2001,Kansas,Reno,2055.4
2001,Kansas,Republic,191.36
2001,Kansas,Rice,239.63
2001,Kansas,Riley,1928.8
2001,Kansas,Rooks,168.26
2001,Kansas,Rush,122.34
2001,Kansas,Russell,206.41
2001,Kansas,Saline,2367.91
2001,Kansas,Scott,279.55
2001,Kansas,Sedgwick,22992.97
2001,Kansas,Seward,960.15
2001,Kansas,Shawnee,8288.91
2001,Kansas,Sheridan,114.99
2001,Kansas,Sherman,249.36
2001,Kansas,Smith,136.16
2001,Kansas,Stafford,126.85
2001,Kansas,Stanton,136.82
2001,Kansas,Stevens,344.72
2001,Kansas,Sumner,501.42
2001,Kansas,Thomas,351.57
2001,Kansas,Trego,96.51
2001,Kansas,Wabaunsee,113.18
2001,Kansas,Wallace,68.38
2001,Kansas,Washington,141.38
2001,Kansas,Wichita,182.83
2001,Kansas,Wilson,285.84
2001,Kansas,Woodson,73.64
2001,Kansas,Wyandotte,7613.54
2001,Kentucky,Adair,287.94
2001,Kentucky,Allen,376.5
2001,Kentucky,Anderson,382.54
2001,Kentucky,Ballard,325.03
2001,Kentucky,Barren,1212.09
2001,Kentucky,Bath,150.85
2001,Kentucky,Bell,814.2
2001,Kentucky,Boone,6001.93
2001,Kentucky,Bourbon,497.32
2001,Kentucky,Boyd,3063.24
2001,Kentucky,Boyle,1177.03
